time_s,edge_id,pos_on_edge_m,velocity_mps,odometer_m,cumulative_energy_kwh,regen_energy_kwh,fuel_consumption_l,passengers,throttle,brake,brake_f_head_n,brake_f_train_air_n,brake_f_tail_n,diesel_rpm_0,diesel_apparent_0,diesel_f_n_0,diesel_run_up_0,diesel_rpm_1,diesel_apparent_1,diesel_f_n_1,diesel_run_up_1
131.000000,e10777,191.094,8.6776,1682.929,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
132.000000,e10777,199.766,8.6653,1691.601,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
133.000000,e10777,208.425,8.6531,1700.260,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
134.000000,e10777,217.072,8.6408,1708.907,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
135.000000,e10777,225.706,8.6286,1717.541,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
136.000000,e10777,234.329,8.6163,1726.164,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
137.000000,e10777,242.939,8.6041,1734.774,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
138.000000,e10777,251.537,8.5919,1743.372,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
139.000000,e10777,260.123,8.5797,1751.958,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
140.000000,e10777,268.697,8.5675,1760.531,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
141.000000,e10777,277.258,8.5553,1769.093,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
142.000000,e10777,285.807,8.5431,1777.642,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
143.000000,e10777,294.344,8.5310,1786.179,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
144.000000,e10777,302.869,8.5188,1794.704,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
145.000000,e10777,311.382,8.5067,1803.217,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
146.000000,e10777,319.882,8.4945,1811.717,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
147.000000,e10777,328.371,8.4824,1820.206,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
148.000000,e10777,336.847,8.4703,1828.682,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
149.000000,e10777,345.311,8.4581,1837.146,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
150.000000,e10777,353.764,8.4460,1845.598,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
151.000000,e10777,362.204,8.4339,1854.038,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
152.000000,e10777,370.631,8.4219,1862.466,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
153.000000,e10777,379.047,8.4098,1870.882,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
154.000000,e10777,387.451,8.3977,1879.286,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
155.000000,e10777,395.843,8.3856,1887.678,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
156.000000,e10777,404.222,8.3736,1896.057,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
157.000000,e10777,412.590,8.3615,1904.425,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
158.000000,e10777,420.945,8.3495,1912.780,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
159.000000,e10777,429.289,8.3375,1921.124,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
160.000000,e10777,437.620,8.3255,1929.455,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
161.000000,e10777,445.940,8.3135,1937.775,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
162.000000,e10777,454.247,8.3015,1946.082,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
163.000000,e10777,462.543,8.2895,1954.378,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
164.000000,e10777,470.826,8.2775,1962.661,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
165.000000,e10777,479.098,8.2655,1970.933,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
166.000000,e10777,487.357,8.2535,1979.192,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
167.000000,e10777,495.605,8.2416,1987.440,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
168.000000,e10777,503.840,8.2296,1995.675,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
169.000000,e10777,512.064,8.2177,2003.899,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
170.000000,e10777,520.276,8.2058,2012.111,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
171.000000,e10777,528.475,8.1938,2020.310,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
172.000000,e10777,536.663,8.1819,2028.498,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
173.000000,e10777,544.839,8.1700,2036.674,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
174.000000,e10777,553.003,8.1581,2044.838,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
175.000000,e10777,561.156,8.1462,2052.990,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
176.000000,e10777,569.296,8.1343,2061.131,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
177.000000,e10777,577.424,8.1225,2069.259,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
178.000000,e10777,585.541,8.1106,2077.376,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
179.000000,e10777,593.645,8.0987,2085.480,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
180.000000,e10777,601.738,8.0869,2093.573,32.089171,0.000000,0.0000,0,0.0000,0.0000,0.0,0.0,0.0,1500.0,1.0000,26434.7,1.0000,1500.0,1.0000,39544.8,1.0000
